Date,RANDWICK SO2 24h maximum [pphm],LIVERPOOL SO2 24h maximum [pphm],NEWCASTLE SO2 24h maximum [pphm],WOLLONGONG SO2 24h maximum [pphm],PARRAMATTA NORTH SO2 24h maximum [pphm],PENRITH SO2 24h maximum [pphm],RANDWICK NO 24h maximum [pphm],LIVERPOOL NO 24h maximum [pphm],NEWCASTLE NO 24h maximum [pphm],WOLLONGONG NO 24h maximum [pphm],PARRAMATTA NORTH NO 24h maximum [pphm],PENRITH NO 24h maximum [pphm],RANDWICK NO2 24h maximum [pphm],LIVERPOOL NO2 24h maximum [pphm],NEWCASTLE NO2 24h maximum [pphm],WOLLONGONG NO2 24h maximum [pphm],PARRAMATTA NORTH NO2 24h maximum [pphm],PENRITH NO2 24h maximum [pphm],RANDWICK OZONE 24h maximum [pphm],LIVERPOOL OZONE 24h maximum [pphm],NEWCASTLE OZONE 24h maximum [pphm],WOLLONGONG OZONE 24h maximum [pphm],PARRAMATTA NORTH OZONE 24h maximum [pphm],PENRITH OZONE 24h maximum [pphm],RANDWICK PM10 24h maximum  ,LIVERPOOL PM10 24h maximum  ,NEWCASTLE PM10 24h maximum  ,WOLLONGONG PM10 24h maximum  ,PARRAMATTA NORTH PM10 24h maximum  ,PENRITH PM10 24h maximum  ,RANDWICK PM2.5 24h maximum  ,LIVERPOOL PM2.5 24h maximum  ,NEWCASTLE PM2.5 24h maximum  ,WOLLONGONG PM2.5 24h maximum,PARRAMATTA NORTH PM2.5 24h maximum ,PENRITH PM2.5 24h maximum  ,LIVERPOOL CO 24h maximum [ppm],NEWCASTLE CO 24h maximum [ppm],WOLLONGONG CO 24h maximum [ppm],PARRAMATTA NORTH CO 24h maximum [ppm],PENRITH CO 24h maximum [ppm]
9/7/2021,0.5,0.2,0.6,0.2,0.3,0.1,8.7,9.7,7.8,,8.4,5.6,2,2.4,1.7,,2.1,1.2,2,1,1.7,2.6,0.8,0.4,33,40.1,22.6,24.5,37.2,37.9,29.1,43.6,19.2,24.8,40.7,32.2,0.9,0.9,0.3,0.9,0.6
10/7/2021,0.5,0,0.8,0,0.1,0.9,0.1,0.1,0.3,0.1,0.4,2.2,0.8,0.8,0.8,0.3,1.3,1.6,2.9,2.6,2.7,2.8,2.7,2.4,18.3,12.1,18.5,11.4,15.9,20,15.2,14.7,5.5,18.9,13.9,18,0.1,0.2,0.1,0.3,0.2
11/7/2021,0.2,0.1,0.4,0.5,0.1,0.4,1.5,4.1,0.2,0.8,2.9,1.2,1.7,2.4,1.8,1.2,1.1,1.6,3.2,2.9,3.2,2.6,2.8,2.9,24.7,42.7,36.4,29.3,34.2,57.2,22.1,33.8,13.6,17.4,39.3,37.5,0.3,0.3,0.4,0.6,0.4
12/7/2021,0.5,0.2,1.5,0.3,0.2,0.1,,11.2,6.8,17.7,5.8,4.4,2.1,2.8,2,2.5,1.9,1.7,1.7,2.5,2.5,2.8,2.5,2.4,27.4,43.9,57.7,29.9,34.2,39,,25.8,16,13.5,42,31.8,0.4,0.4,0.4,0.8,0.7
13/07/2021,0.2,0.3,0.6,0.2,0.4,0.2,6.6,19.2,6.4,5.6,25.3,10.2,2.1,2.8,2.9,2.4,2.9,1.8,2.3,2.4,2.3,2.4,2.5,2.4,21.9,56.9,28.3,16.4,28.2,60.1,15.8,30.7,18.1,22.7,17.4,30.1,0.6,0.5,0.3,0.4,0.6
14/07/2021,0.2,0.2,0.7,0.1,0.1,0.2,1.1,14.2,7.6,4.2,6.4,8.5,1.9,2.8,2,2,2.1,1.5,2.4,1.1,0.1,1.6,1.9,0.3,18.1,46.5,31.4,22.6,29.8,58,11.3,25.7,16.2,16.8,10.1,21.7,0.5,0.5,0.4,0.4,0.4
15/07/2021,0.3,0.2,1.8,0,0.1,0.1,1.6,15.3,5.2,1.6,4.5,,2.4,2.5,2.7,2.1,2.3,1.8,2.7,2.6,1.3,2.4,2.6,2,20.5,28.3,19.8,22.6,24.8,35.3,11,16.7,12.9,14.9,12.5,26.1,0.4,0.4,0.4,0.3,0.5
16/07/2021,0.2,0.1,0.2,0,0.2,0,2.2,7.9,2,0.2,11.1,3.3,1.7,2.3,1.8,0.9,2.1,1,2.7,2.8,2.8,3,2.9,3,15.2,20,15.7,12.2,17.7,17.5,16.2,12,6.5,12.9,8.4,22,0.2,0.3,0.2,0.3,0.5
17/07/2021,0.1,0.1,0.3,0,0.1,0.1,0.1,0.3,0.2,0,0.3,0.1,0.3,1.8,0.6,0.9,0.8,0,3.1,3,2.9,3.2,3,3.2,30.8,26.7,48.2,14.9,30.7,30.3,28.4,12.6,8.1,19.7,4.8,9.7,0.1,0.1,0.1,0.1,0.1
18/07/2021,0,0,0.1,0,0,0.1,0.1,0.1,0.4,0.1,1.9,0.5,1.7,1.7,2.1,0.2,2.1,1.4,2.9,2.8,2.6,2.8,2.9,2.8,9,15.3,18.1,7.3,18.8,33.2,16.8,12.7,12.5,20,13.7,37.8,0.1,0.2,0.1,0.2,0.4
19/07/2021,0.1,0.1,0.6,0.2,0.1,0.2,1.1,4.6,1.2,9.3,3.8,1.8,2.1,2.2,1.9,2.1,2.2,0.9,2.3,2.4,2.1,2.3,2.2,2.4,16.1,28.3,15.3,13.9,19,39.4,25.8,27.9,7.3,14.2,19.7,28.6,0.2,0.3,0.2,0.5,0.5
20/07/2021,0.1,0.1,0,0,0.1,0,0.5,4.4,0.3,0.1,1.9,3.6,1.4,2.7,1,0.5,1.6,1.1,2.7,2.6,2.5,2.7,2.5,2.8,8.4,19.2,17.2,5.3,24.6,36.6,12.2,17.6,8.3,15.4,6.9,12.3,0.3,0.1,0.1,0.2,0.5
21/07/2021,0.3,0.1,0.5,0.5,0,0.3,0.2,1.6,0.3,0.2,2.9,1.3,1.8,2.5,1.6,1.4,2.1,1.8,2.9,2.8,2.8,2.9,2.9,2.6,30.2,29.5,26.6,28.1,66.3,43.5,13.5,14.6,7.8,8.6,21.4,26.5,0.2,0.1,0.2,0.4,0.3
22/07/2021,0.7,0.6,0.8,0.8,0.6,0.1,1.6,9.4,5,14.4,6.4,2.7,1.7,2.5,2.5,2.7,2.1,2,2.8,2.6,2.1,3,2.8,2.8,23.6,36.8,51.4,19.3,25.4,34.9,21.9,28.4,10.3,15.5,24.4,39.9,0.2,0.2,0.3,0.6,0.6
23/07/2021,0.6,0.2,0.7,0.6,0.2,0,0.3,7.9,7.1,1.8,5.2,1.1,1.7,2.5,2.9,1.9,2.1,1.3,2.4,2.3,2.6,2.3,2.4,2.6,19.9,31.8,43.4,17.4,34.2,37.1,19.9,23.1,20.8,15.4,29.7,29.9,0.5,0.3,0.3,0.6,0.6
24/07/2021,0.1,0.1,1,0.1,0.1,0.2,0.5,5.2,1.9,1.9,2.4,1.3,1.1,1.2,2.3,1.4,1.2,0.6,2.7,2.5,2.4,2.6,2.7,2.7,15.9,23.4,18.5,13.1,25.1,47.4,8.4,29.5,10.5,10.5,27.4,34.4,0.4,0.3,0.4,0.7,0.6
25/07/2021,0.1,0,0.8,0,0.1,0,0,0.8,0,0.1,0,0.1,1.2,2.2,1,0.3,0.3,0,3.2,3,2.9,3.1,3.1,3.1,12.8,28.2,17.3,16.1,13.1,10.6,15.2,18.9,5.1,15.6,7.1,12.4,0.2,0.1,0.2,0.1,0.2
26/07/2021,0.1,0.1,0.7,0,0.1,0,1.6,6.6,0.3,0.1,0.3,0.3,1.1,2.5,1.1,0.2,1.3,0.8,2.7,2.6,2.5,3,2.7,2.9,9.4,24,18.9,10.1,11.6,8.7,9.1,14.3,10.8,12.9,6.2,14.9,0.2,0.1,0.1,0.1,0.1
27/07/2021,0.3,0.1,1,0.1,0.1,0.2,0.9,9.9,2.6,3.9,0.5,1.2,1.1,2.3,2.7,2.2,1.1,1.3,2.7,2.4,2.2,2.5,2.4,2.6,14.3,30.6,24,20.9,15.7,25.1,11.9,17.4,9.6,16.7,14.5,24.1,0.2,0.2,0.2,0.1,0.5
28/07/2021,0.2,0.3,1.6,0.2,0.1,0.2,0.3,16.1,3,0.8,0.4,9.8,0.7,2.5,2.4,1.3,1.5,1.7,3.2,3,3.2,2.9,3,3.2,19.1,24.6,41.4,20.6,28.4,54.6,10.2,23.3,12.9,12.2,6.3,19,0.2,0.2,0.2,0.2,0.4
29/07/2021,0.2,0.1,0.4,0,0,0.3,0.1,1.1,7.5,0.1,2,1.2,1.7,2.3,3.1,0.6,2.3,1.8,3.1,3,2.8,2.9,3,2.8,16.3,26.3,30.7,20.6,30.3,53.5,11.6,15.6,21.5,16.3,19.8,21.6,0.1,0.4,0.1,0.3,0.3
30/07/2021,0.6,0.3,1,0.2,0.2,0.1,1.4,11.3,6.3,11.5,7.8,2.4,2.4,3.4,3,2.8,2.4,2.2,2.7,2.5,2,2.7,2.7,3,21.8,57.4,39.6,30.3,36.2,46.1,20.5,45.2,26.5,25.8,31.3,41,0.5,0.5,0.4,0.5,0.5
31/07/2021,0.5,0.2,2.7,0.1,0.1,0.3,2.5,5.4,4.2,0.2,3.1,1.7,2,2.4,2.8,1.5,1.9,1.4,2.8,2.5,2.1,2.8,2.8,2.7,25.4,39.2,43.6,30,33.4,74.5,21.4,33.1,34.8,14,27.9,71.8,0.6,0.5,0.4,0.6,0.6
1/8/2021,0.5,0.1,0.5,0.9,0.1,0.2,0.1,1.8,3.2,0.4,5.8,0.8,1.2,1.6,2,1.1,2,0.7,3.4,3,2.6,2.8,3.2,3.2,34.7,23.4,41.1,39.5,22,29.5,18,17.7,38.4,12.9,7.4,49.8,0.3,0.7,0.2,0.2,0.5
2/8/2021,0.1,0.1,0.1,0.3,0.2,0.2,3.5,8.7,1.7,16.8,14,4.3,1.8,2.3,2.3,2.7,2.2,1.3,3.4,2.8,3.1,3.2,3.1,3.2,30.3,37.6,35.3,24.1,27.1,40.3,12.5,13.7,10.5,16.5,9.8,20.5,0.1,0.2,0.3,0.3,0.3
3/8/2021,0.9,0.2,1.4,0.3,0.1,0.1,1.6,1.4,2.3,1.2,0.7,2.6,1.7,2.1,2.1,1.9,2,1.4,3.3,3,2.8,2.9,3,3.2,23.4,21.5,21.2,18.9,22.6,20.9,22.2,16.7,9.8,19.6,8.3,16.6,0.1,0.2,0.2,0.2,0.3
4/8/2021,0.1,0.2,0.2,0,0,0,1.1,6.8,0.2,0.1,1.7,0.3,1.5,2.9,0.9,0.3,2.3,0.8,2.7,2.9,2.9,2.9,2.9,2.9,,18.1,14.8,14.5,11.3,12.1,,11.6,4,12.3,4.8,14.9,0.2,0.1,0,0.2,0.2
5/8/2021,0.1,0.1,0.3,0,0.4,0.2,2.4,2.6,0.5,0.1,27.4,4.4,2.1,2.1,1.6,0.4,3.7,1.8,2.9,2.7,2.8,2.7,2.3,2.6,,15.3,73.2,6,25.5,36.7,,17.1,12.1,10.5,11.2,24.8,0.1,0.2,0,0.3,0.4
6/8/2021,0.2,0.2,0.3,0,0.3,0.3,3,12.8,4.7,0.2,13.7,4.5,2.1,2.4,2.9,1.5,3,1.3,3,2.8,2.7,3,2.7,3,26,31.3,43.2,12.8,23.4,27.2,11.8,16.7,30.1,14.2,12.7,22.7,0.2,0.4,0,0.3,0.4
7/8/2021,0.4,0.1,0.1,0,0.1,0.2,0.4,3.5,1.8,0.2,3.5,1.4,1.2,1.8,2.8,1.3,1.3,1.1,3.1,2.6,2.5,2.9,2.8,2.9,71.6,18.8,86.9,14.2,15.9,27.9,50.1,12.6,83.4,13.6,12.6,26.9,0.1,0.5,0.1,0.3,0.5
8/8/2021,0.4,0.1,0.3,0.2,0,0.2,0.2,0.3,0.3,0.1,0.7,0.9,1.7,1.3,1.1,0.6,1.9,0.8,3.3,3.1,3.2,3.1,3,2.2,29.6,27.1,35.9,29.4,26,25.4,43.6,10.9,23.2,22.1,18.1,19.7,0,0.6,0.1,0.3,0.5
9/8/2021,0.4,0.1,0.2,0.3,0.3,0.2,3.1,10,1.9,6.6,8,4.7,1.7,2.3,2.6,2.2,1.9,1.3,3.3,2.9,2.8,2.6,2.8,2.9,25,36,38.7,38.9,23.6,35.1,13,20,11.2,21.5,12.5,21.1,0.1,0.2,0.1,0.4,0.3
10/8/2021,0.5,0.2,0.2,0.3,0.2,0.1,3.7,10.9,5.5,4.3,8.7,5.8,1.5,2.9,2,2.8,2.3,1.8,3.2,3,2.2,3,2.9,2.9,24.1,44.7,37,19.6,32.9,30.3,14.5,27.9,13.3,14.8,12.4,24,0.4,0.2,0.2,0.3,0.5
11/8/2021,0.1,0.2,0.8,0,0.1,0.2,0.4,,3.1,0.2,2.1,11.3,1.1,2.2,2.5,0.9,2.2,1.4,3.2,2.5,2.8,3.2,2.7,3.2,16.6,38,32.2,20.3,17.9,145.4,18.8,32.3,13.6,18,11.3,21,0.6,0.3,0.2,0.2,0.4
12/8/2021,0.1,0.2,0.4,0.1,0.1,0.2,0.9,7.9,2.7,4.3,3.2,3.4,2,3.1,2.3,3.2,2.9,2.1,3.5,3.3,3.4,3.2,3.2,3,16,30.5,30.6,15.8,22.8,23.8,14.2,18.2,13.9,17.7,13.6,25.2,0.3,0.3,0.1,0.3,0.2
13/08/2021,0.5,0.1,0.2,0.1,0.2,0.4,1.5,10.1,3.4,3.2,12.7,3.4,2.6,2.8,2.7,2.8,2.7,2.2,3.2,3.1,3.4,2.9,3,3,26.4,90.1,55.4,32,31.7,23.9,20,27.7,47.6,26.6,22.1,29.7,0.4,0.6,0.2,0.4,0.3
14/08/2021,0.1,0.2,0.2,0.6,0.2,0.2,1.3,6.9,5.7,3.5,5,1.3,1.8,3.1,2.2,2.3,2.1,2.1,3.9,3.8,3.8,3.4,3.9,4.3,41,50.4,62,22.9,40.3,55.2,20.5,42.3,53.8,21.3,33.4,62.1,0.4,0.8,0.2,0.5,0.5
15/08/2021,0.1,0.1,0.6,0.1,0.1,0.3,0.3,3,3.6,0.1,2,0.8,1.8,2.4,2.4,1,2.2,1.3,3.7,3.5,3.7,3.3,3.6,3.5,40,38.1,51.2,19.1,49.7,42.3,46,37.8,48.7,20.3,34.6,54.7,0.5,0.8,0.2,0.5,0.6
16/08/2021,0.1,0.2,0.1,0,0.5,0.1,1,4.2,0.5,0.1,26.8,7.3,1.6,2.5,2,0.5,4.7,1.6,3.2,3.2,3.2,3,3.3,3.3,18,26.1,20.2,18.2,27.5,67.9,11.1,18,11.1,13.1,12.8,20,0.2,0.4,0.1,0.3,0.6
17/08/2021,0.1,0,0.4,0,0.3,0.3,0.9,0.8,2.6,0.2,18.4,2.2,2,2.5,2.4,2,3,1.6,3.3,3.1,3.2,3,3,3.2,19.4,20.7,49,19.7,26.2,42.3,8.4,11.9,9.6,24.5,12,19.4,0,0.2,0.1,0.3,0.2
18/08/2021,0.2,0.2,0.1,0.5,0.2,0.5,3,5.6,5.5,3.3,9.2,4.2,1.8,2.9,2.5,2.3,2.2,1.8,3.4,3.3,3.3,3.2,3.2,3.3,25.5,30.3,43.2,31.3,33.4,31.5,14.4,17.9,23.1,19.3,13.8,21.5,0.2,0.4,0.2,0.3,0.3
19/08/2021,0.5,0.3,0.9,0.2,0.5,0.4,4.6,12.7,8.4,10,12.9,3.1,2.3,3.2,2.1,3.1,2.6,2,3.8,3.6,2.6,3.2,3.3,3.7,38.1,48.1,52.1,34.7,54,35.1,21,30.2,20.2,20.8,21.7,25,0.4,0.5,0.3,0.4,0.4
20/08/2021,0.3,0.2,0.2,0.2,0.2,0.1,3.1,7.6,7.7,9.6,12.8,4.7,2.2,3.2,2.5,2.9,2.6,1.6,3.7,3.3,3.3,3.2,3.3,3.3,36.5,63,44.2,33.6,51.2,65.6,29.6,32.5,22.8,21.1,28.3,33.2,0.2,0.4,0.3,0.4,0.5
21/08/2021,0.1,0.2,1.1,0,0.1,0.1,2.1,6.3,4,2.1,3,1.8,2.2,2.9,2.6,2.2,2.2,1.6,3.3,3.9,1.8,3.1,3.4,3.3,53.9,65.3,49.4,28.9,66.9,45.7,48.2,51.2,37.1,28.3,63.2,34,0.5,0.5,0.4,0.5,0.3
22/08/2021,0.7,0.2,1,0.2,0.2,0.1,1.1,6.1,4.6,1.8,2.1,0.7,1.4,2.2,1.8,1.7,1.2,0.7,3.5,3.3,2.7,3.9,3.2,3.3,75.9,76.9,36.2,28.5,49.5,31.3,77.5,81.9,29.4,17.5,58,34.4,0.7,0.6,0.4,0.6,0.5
23/08/2021,0.2,0.3,1.1,0.5,0.1,0.2,0.2,17,3,0.2,1.3,7.8,1.3,3.1,2.4,1,2.1,1.9,3.3,3.3,2.9,3.3,3.2,3.4,21.7,53.8,51.3,22.6,47,53.8,18,35.2,24.4,13.7,14.9,17.2,0.4,0.3,0.1,0.2,0.3
24/08/2021,0.3,0.1,0.1,0,0,0.2,0.2,0.1,0.3,0.1,0.2,0.4,1.1,0.9,1.7,0.4,1,0.6,3.4,3.1,2.9,3.1,2.8,3.1,11.8,5,10.8,5.3,5.8,7.6,8.8,9,7.8,18.4,5.4,7.5,0,0.2,0.1,0.3,0.2
25/08/2021,0.1,0.1,0.2,0,0.1,0,0.1,0.1,0.1,0,0.6,0.3,1.4,1.6,1,0.2,2,0.9,3,3,2.8,3.2,2.8,3.1,7.8,17.7,8.5,7.6,14.4,12.3,11.9,9.8,7.1,14.9,7.7,10.1,0,0.1,0.1,0.2,0.2
26/08/2021,0.1,0.2,0.3,0.4,0.2,0.2,1.7,14.5,1.2,0.9,14.5,5.4,2.1,2.6,2.2,1.1,2.3,1.8,3.2,2.8,3.2,2.8,2.9,2.9,17.8,30.8,33.8,28.1,20.3,20,32.8,13.1,23.2,23.1,13.4,13.8,0.2,0.3,0.2,0.4,0.4
27/08/2021,0.1,0.2,0.2,0.2,0.1,0.1,3.5,7.4,6.5,,8.8,5.7,2.1,2,2.1,2.3,1.9,1.2,3,3.1,2.5,2.7,2.8,3,23,25.8,17.8,12.7,25.8,28.7,13.1,16.5,11.1,,14.5,24.1,0.3,0.3,0.2,0.4,0.3
28/08/2021,0.1,0.1,0.7,0.2,0.1,0.1,0.2,1.2,1.1,0.8,0.8,0.9,1.3,1.9,2.1,2,1.7,1.6,3,2.8,2.7,2.8,2.8,2.6,20.7,36.6,45,39.1,26.5,39.5,15.9,22,45.7,32.4,21.8,36.3,0.1,0.5,0.4,0.3,0.4
29/08/2021,1.3,0.1,3.7,0.1,0.1,0.1,1.3,4,5,2.8,2,0.9,2,2.4,1.8,1.9,2,1.7,2.5,2.6,2.9,2.4,2.6,2.6,40,45.6,53.3,24.4,35,39.1,27.5,31.2,44.9,24.7,30.2,34.3,0.4,0.7,0.4,0.6,0.6
30/08/2021,0.2,0.2,0.2,0.1,0.2,0.2,1.9,10.7,2.2,1.9,15,4.8,2.1,3,2.4,2.5,2.3,1.5,3.2,3,3,2.9,2.8,3.2,25.9,29.8,27.8,23.7,28.7,33.4,24.2,32.4,16,20.7,29.1,20.5,0.5,0.3,0.4,0.5,0.5
31/08/2021,0.3,0.1,0.7,0.1,0.2,0.2,4.1,10.9,6.6,3.1,11,3.4,2.3,3.3,2.6,2.4,2.4,1.7,3.4,2.9,2.2,2.9,2.9,3.1,25.4,50.8,54.8,21.1,30.3,29.1,16.7,19.8,19,23.8,14.1,24.4,0.2,0.4,0.2,0.4,0.3
1/9/2021,0.2,0.2,1,0.6,0.2,0.3,5.4,10.3,9.1,13.8,11.1,8.4,2.6,3.4,2.4,3,2.8,2.9,3.3,3.5,3.3,3.3,2.9,3.5,30.2,39.9,136.7,27,49.4,98,18.7,19.8,28.8,16.5,13.2,23.6,0.2,0.4,0.3,0.3,0.4
2/9/2021,0.2,0.2,0.1,0.2,0.2,0.3,6.9,11.1,0.2,1.2,7,2.8,2.2,3,1.2,1.9,2.7,1.8,3.5,3.2,3.2,3.3,3.3,3.6,36.7,55.9,52.5,31.4,52.8,40.8,20.1,18.1,12.9,20.8,17.6,12.5,0.2,0.4,0.3,0.4,0.3
3/9/2021,0.7,0.6,0.5,1.2,1,0.2,,19,0.9,1,8.8,1.4,0.8,2.9,1.7,1.8,2,1.5,3.3,3.6,3,3.1,3.5,3.7,,51.8,49.6,39.7,26.2,42.7,,14,18.4,20.8,11.3,24.6,0.2,0.2,0.2,0.3,0.2
4/9/2021,0.8,0.2,0.6,0.7,0.1,0.1,0.2,6.5,1.9,0.3,0.1,1.7,0.9,1.9,2.2,1.3,1.4,0.8,2.7,2.8,2.7,2.1,2.9,2.6,30.6,24.3,32.9,48.4,27.9,24.4,35.3,14.1,17.2,24.5,8.6,26.1,0.1,0.2,0.2,0.2,0.3
5/9/2021,0.1,0,0.3,0,0,0.1,0.1,0.1,1.2,0,0.3,0.3,0.8,0.8,1.8,0.1,1.5,0.4,3,2.9,2.8,2.8,2.9,2.9,16.8,11.8,20.3,9.1,11.4,10.4,15.1,10.6,10.6,14.5,7.9,16.8,0,0.2,0.2,0.2,0.2
6/9/2021,0.1,0.1,0.2,1,0.1,0.5,1.1,2.6,0.8,0.6,7.8,1.9,1.9,2.6,1.2,1.1,2.2,1.6,3.2,3,3.2,2.7,3,2.9,35.9,37.2,47.8,41.4,31.8,29.7,16,14.6,16.6,19.6,13.1,17.4,0.1,0.2,0.3,0.3,0.3
7/9/2021,0.2,0.2,0.2,0.2,0.1,0.3,3.2,11.2,1.5,1,6.2,3.4,1.9,2.4,1.8,1.4,2,1.3,3.4,3.3,3.1,3.1,3.1,3,36.7,41.2,104.7,38,37.8,36.2,16.7,19.9,17.8,16,12.4,15.7,0.2,0.2,0.1,0.3,0.3
8/9/2021,1.2,0.2,0.1,0.2,0.3,0.1,2.8,6.3,6.6,6.7,9.3,3.5,2.3,3,2.1,2.3,2.2,2.1,3.4,3.6,3.3,3.3,3.6,3.7,33.2,32.2,80.2,34.3,37.9,34.7,15.6,16.7,23.1,21.6,18.4,15.7,0.1,0.2,0.3,0.3,0.3
9/9/2021,0.5,0.1,0.2,0.1,0.2,0.3,2,9.4,3.2,0.3,8.2,6.7,2.2,2.7,2.2,2,2.1,1.5,3.8,3.9,3.6,3.7,3.9,4,38.5,34.4,26.6,16.5,32.8,98.5,15.3,16.5,11.7,12.3,15,10.9,0.2,0.2,0.3,0.3,0.3
10/9/2021,0.1,0.2,0.1,0.4,0.1,0.1,0.6,5.2,0.3,0.5,1,0.2,1.3,3.1,1.3,2.2,1.9,0.7,3.4,3.3,3.9,3.3,3.2,3.5,53,107.7,51.7,66.4,81.5,56.8,17.8,17.5,24.8,,15,17.3,0.1,0.2,0.1,0.2,0.2
11/9/2021,0.2,0.1,1.2,0.1,0.1,0.1,0.8,4.9,1.7,2.4,0.7,0.7,1.1,2.6,2.6,1.5,3,1.5,4.2,4.2,3.8,4.1,4,4.1,34.8,32.5,75.4,33.8,28.8,31.8,20.6,18.7,21,27.1,15,21.9,0.2,0.3,0.2,0.3,0.2
12/9/2021,0.2,0.1,0.5,0.1,0.1,0.4,0,1.9,2.7,0,0,1,0.5,2.4,3.5,0.6,0.4,0.7,4.4,4.4,4.6,4,4.3,4.4,46.7,29.1,70.3,22.1,28.4,26.2,19.4,15.4,20.7,12.9,7.5,18.2,0.1,0.4,0.1,0.3,0.2
13/09/2021,0.2,0,0.6,0.4,0,0.4,0.6,0.8,0.2,0.3,0.4,1.4,1.4,2.1,0.9,1.4,1.4,1.8,3.3,2.8,3.3,2.9,2.8,3.1,23.1,20.6,30.7,25.2,25.2,26.9,13,11.4,15.4,22.5,7.3,10.6,-0.1,0.3,0.1,0.1,0.1
14/09/2021,0.4,0.1,0.2,0.3,0.1,0.9,0.3,0.9,0.2,0.2,0.3,2.2,1.2,2.2,0.6,0.5,1,1.9,3,2.8,3,2.7,2.8,2.7,16.5,13.2,14.9,15.7,16.4,30.3,22.3,7.2,7.6,6.9,4.7,14,-0.1,0.1,0.1,0.1,0.1
15/09/2021,0.1,0.2,0.4,0.6,0.1,0.3,0.6,0.7,0.3,0.5,0.3,1.8,1.2,1.8,0.5,1,1.7,1.6,3.2,3,3.1,2.9,3.1,3.2,16.6,15.9,19.7,25.6,20,29.4,18,8.9,7.5,12.4,5,13.4,0,0.1,0.2,0.2,0.1
16/09/2021,0.1,0.1,0.2,0.2,0.1,0.1,1.7,5.8,1.5,0.9,6,1,2.2,2.6,1.9,2.2,2.1,1.8,3.3,3,3.2,3,3,3.1,15.8,20.4,26.1,16,26.1,64.1,10.6,13,11.8,16.8,12.3,14.5,0,0.3,0.2,0.2,0.2
17/09/2021,1.6,0.3,1.6,0.4,0.4,0.1,3.9,9.1,8,1.7,6,1.7,2.2,2.5,1.9,1.4,2,1.6,3.7,3.7,3.1,3.6,3.5,3.6,33.9,47.3,33.3,37.2,36.3,23.6,25.4,17.9,18.4,8.6,19.7,14.4,0.1,0.4,0.2,0.4,0.2
18/09/2021,0.5,0.1,1.5,0.4,0.3,0.1,0.2,4.3,0.9,0.4,0.2,1.1,1.5,2.3,2.2,1.6,1.2,1.4,2.7,3.2,3.4,2.8,3.2,3.3,47.5,32.6,38.2,55.6,28.3,29.6,13.7,14.7,12.9,14.6,8.6,14.3,0.1,0.3,0.2,0.2,0.2
19/09/2021,0.2,0.1,0.6,0,0.1,0,0.1,2.5,0.6,0.6,0.1,0.2,1.3,2.2,2.1,1.5,1.4,0.4,3.6,3.1,3,3,3.2,3.2,39.7,16.8,30.7,14.8,17.3,13.5,12,12,14,17.1,7.7,12.1,0,0.2,0.1,0.1,0.1
20/09/2021,0.1,0.1,0.4,0.1,0,0,0.3,4.2,3.2,0.4,0.3,0.6,0.9,2.1,2.4,1.1,1.3,1,3.3,3.1,3.6,3,3.1,3.2,75.8,38.5,45.9,21.9,46.5,24.7,65.7,11.6,10.5,14.6,7.3,10.8,0.1,0.2,0.1,0.1,0.1
21/09/2021,0.2,0,0.6,0.8,0,0.3,0.2,0.2,0.5,0.3,0.2,1.1,0.7,0.8,1.4,0.7,0.9,1.5,3.1,2.9,3.2,2.8,2.9,2.8,38,27.6,40.1,50.6,47.5,42.4,13.7,9.5,8.4,17.9,7.8,10.4,-0.1,0.2,0.1,0.1,0.1
22/09/2021,0.3,0.1,0.3,0.5,0.1,0.1,1.2,3.8,1.1,1.7,5.4,1.5,1.6,2.5,1.9,2.3,1.9,2.1,3,3.2,3.2,3,3.1,3.4,16.5,21.6,27.2,16.6,29.2,65.8,29.7,12.5,11.9,32.4,10.2,11.5,-0.1,0.3,0.2,0.3,0.1
23/09/2021,0.4,0.1,0.2,0.1,0.1,0.1,2.4,8.4,4.2,7.6,3.6,3,2.7,2.7,3.1,2.5,2.8,1.6,4.2,4.5,3.9,4.1,4.3,4.1,43.4,44.3,46.7,40.4,36.5,73,15.7,13.8,18.5,15.9,14,17.9,0,0.3,0.2,0.3,0.2
24/09/2021,0.1,0.2,0.3,0,0.1,0.1,0.7,7.4,3.4,0.1,6.9,2.9,1.8,2.8,2.9,0.9,2.2,1.7,3.9,4,3.5,4,3.8,4,16,34.6,57.8,11.8,35.1,73.6,17.6,17.8,12.5,16.6,12.2,13.7,0,0.2,0.1,0.3,0.2
25/09/2021,0.3,0,0.3,0.6,0,0.4,0.4,1.1,3.4,0.7,2.5,0.8,1.2,2.2,2.7,1.6,1.6,1.5,3.2,3.4,3.4,2.7,3.4,3.5,60.2,45.5,58.4,39.3,76.2,67.2,13.5,11.3,15.8,14.1,11.7,15,-0.1,0.2,0.5,0.2,0.1
26/09/2021,0,0.1,0.1,0.5,0,0.3,0,0.1,0,0.4,0,0.6,0.6,1.9,-0.2,1.1,1.2,0.9,3.2,3,3.1,2.7,3,3.1,19.4,19.8,26.3,20.2,30.4,18.3,19.4,11.5,8.6,16.3,13.2,13.7,-0.1,0.2,0.3,0.1,0.1
